Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 256
Validation SNR : 3.0
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 50000
8
Training Model for 4,8 anew
Number of parameters : 939
Did not find standard validation data
Need to save for: 500
[0/50000] At 3 dB, Loss: 1.4143960, Train BER (3 dB) : 0.5263672, Valid BER: 0.5078125, Tgt BER: 0.5078125, Noiseless BER 0.4941406, Valid BLER : 0.8554688
[27600/50000] At 3 dB, Loss: 0.5188147, Train BER (3 dB) : 0.1669922, Valid BER: 0.1064453, Tgt BER: 0.1064453, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[27700/50000] At 3 dB, Loss: 0.4909267, Train BER (3 dB) : 0.1601562, Valid BER: 0.1435547, Tgt BER: 0.1435547, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[27800/50000] At 3 dB, Loss: 0.5619045, Train BER (3 dB) : 0.1855469, Valid BER: 0.1044922, Tgt BER: 0.1044922, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[27900/50000] At 3 dB, Loss: 0.3675204, Train BER (3 dB) : 0.1123047, Valid BER: 0.1025391, Tgt BER: 0.1025391, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[28000/50000] At 3 dB, Loss: 0.5585362, Train BER (3 dB) : 0.1748047, Valid BER: 0.1474609, Tgt BER: 0.1474609, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[28100/50000] At 3 dB, Loss: 0.4906293, Train BER (3 dB) : 0.1582031, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[28200/50000] At 3 dB, Loss: 0.5393395, Train BER (3 dB) : 0.1748047, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[28300/50000] At 3 dB, Loss: 0.5018889, Train BER (3 dB) : 0.1523438, Valid BER: 0.1201172, Tgt BER: 0.1201172, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[28400/50000] At 3 dB, Loss: 0.4749173, Train BER (3 dB) : 0.1513672, Valid BER: 0.1210938, Tgt BER: 0.1210938, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[28500/50000] At 3 dB, Loss: 0.4539092, Train BER (3 dB) : 0.1445312, Valid BER: 0.1035156, Tgt BER: 0.1035156, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[28600/50000] At 3 dB, Loss: 0.4940847, Train BER (3 dB) : 0.1582031, Valid BER: 0.1025391, Tgt BER: 0.1025391, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[28700/50000] At 3 dB, Loss: 0.5127431, Train BER (3 dB) : 0.1660156, Valid BER: 0.1396484, Tgt BER: 0.1396484, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[28800/50000] At 3 dB, Loss: 0.4106739, Train BER (3 dB) : 0.1308594, Valid BER: 0.1416016, Tgt BER: 0.1416016, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[28900/50000] At 3 dB, Loss: 0.4571397, Train BER (3 dB) : 0.1474609, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[29000/50000] At 3 dB, Loss: 0.4535822, Train BER (3 dB) : 0.1474609, Valid BER: 0.1455078, Tgt BER: 0.1455078, Noiseless BER 0.0000000, Valid BLER : 0.3007812
[29100/50000] At 3 dB, Loss: 0.5027758, Train BER (3 dB) : 0.1660156, Valid BER: 0.1054688, Tgt BER: 0.1054688, Noiseless BER 0.0000000, Valid BLER : 0.2265625
[29200/50000] At 3 dB, Loss: 0.5048143, Train BER (3 dB) : 0.1572266, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[29300/50000] At 3 dB, Loss: 0.4386388, Train BER (3 dB) : 0.1357422, Valid BER: 0.1328125, Tgt BER: 0.1328125, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[29400/50000] At 3 dB, Loss: 0.4743665, Train BER (3 dB) : 0.1484375, Valid BER: 0.1396484, Tgt BER: 0.1396484, Noiseless BER 0.0000000, Valid BLER : 0.3125000
[29500/50000] At 3 dB, Loss: 0.4814683, Train BER (3 dB) : 0.1474609, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[29600/50000] At 3 dB, Loss: 0.4829476, Train BER (3 dB) : 0.1474609, Valid BER: 0.1103516, Tgt BER: 0.1103516, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[29700/50000] At 3 dB, Loss: 0.4525027, Train BER (3 dB) : 0.1474609, Valid BER: 0.1386719, Tgt BER: 0.1386719, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[29800/50000] At 3 dB, Loss: 0.5797566, Train BER (3 dB) : 0.1992188, Valid BER: 0.1064453, Tgt BER: 0.1064453, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[29900/50000] At 3 dB, Loss: 0.5095059, Train BER (3 dB) : 0.1689453, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[30000/50000] At 3 dB, Loss: 0.4709617, Train BER (3 dB) : 0.1601562, Valid BER: 0.1240234, Tgt BER: 0.1240234, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[30100/50000] At 3 dB, Loss: 0.4071168, Train BER (3 dB) : 0.1240234, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[30200/50000] At 3 dB, Loss: 0.4752519, Train BER (3 dB) : 0.1582031, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2968750
[30300/50000] At 3 dB, Loss: 0.5397751, Train BER (3 dB) : 0.1738281, Valid BER: 0.0996094, Tgt BER: 0.0996094, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[30400/50000] At 3 dB, Loss: 0.5544488, Train BER (3 dB) : 0.1787109, Valid BER: 0.1259766, Tgt BER: 0.1259766, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[30500/50000] At 3 dB, Loss: 0.4464652, Train BER (3 dB) : 0.1464844, Valid BER: 0.1191406, Tgt BER: 0.1191406, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[30600/50000] At 3 dB, Loss: 0.4518564, Train BER (3 dB) : 0.1425781, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[30700/50000] At 3 dB, Loss: 0.4861926, Train BER (3 dB) : 0.1542969, Valid BER: 0.1201172, Tgt BER: 0.1201172, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[30800/50000] At 3 dB, Loss: 0.4676002, Train BER (3 dB) : 0.1523438, Valid BER: 0.0917969, Tgt BER: 0.0917969, Noiseless BER 0.0000000, Valid BLER : 0.2187500
[30900/50000] At 3 dB, Loss: 0.5224118, Train BER (3 dB) : 0.1718750, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[31000/50000] At 3 dB, Loss: 0.5037498, Train BER (3 dB) : 0.1611328, Valid BER: 0.0888672, Tgt BER: 0.0888672, Noiseless BER 0.0000000, Valid BLER : 0.1835938
[31100/50000] At 3 dB, Loss: 0.5520648, Train BER (3 dB) : 0.1826172, Valid BER: 0.1044922, Tgt BER: 0.1044922, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[31200/50000] At 3 dB, Loss: 0.4148638, Train BER (3 dB) : 0.1289062, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[31300/50000] At 3 dB, Loss: 0.5050889, Train BER (3 dB) : 0.1591797, Valid BER: 0.1337891, Tgt BER: 0.1337891, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[31400/50000] At 3 dB, Loss: 0.5156592, Train BER (3 dB) : 0.1660156, Valid BER: 0.1015625, Tgt BER: 0.1015625, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[31500/50000] At 3 dB, Loss: 0.4366869, Train BER (3 dB) : 0.1337891, Valid BER: 0.1025391, Tgt BER: 0.1025391, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[31600/50000] At 3 dB, Loss: 0.4583826, Train BER (3 dB) : 0.1523438, Valid BER: 0.1103516, Tgt BER: 0.1103516, Noiseless BER 0.0000000, Valid BLER : 0.2265625
[31700/50000] At 3 dB, Loss: 0.4576436, Train BER (3 dB) : 0.1435547, Valid BER: 0.1308594, Tgt BER: 0.1308594, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[31800/50000] At 3 dB, Loss: 0.4222521, Train BER (3 dB) : 0.1367188, Valid BER: 0.1152344, Tgt BER: 0.1152344, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[31900/50000] At 3 dB, Loss: 0.5826631, Train BER (3 dB) : 0.1894531, Valid BER: 0.1240234, Tgt BER: 0.1240234, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[32000/50000] At 3 dB, Loss: 0.4175240, Train BER (3 dB) : 0.1279297, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[32100/50000] At 3 dB, Loss: 0.4703999, Train BER (3 dB) : 0.1455078, Valid BER: 0.1220703, Tgt BER: 0.1220703, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[32200/50000] At 3 dB, Loss: 0.5401549, Train BER (3 dB) : 0.1748047, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[32300/50000] At 3 dB, Loss: 0.4415209, Train BER (3 dB) : 0.1425781, Valid BER: 0.0947266, Tgt BER: 0.0947266, Noiseless BER 0.0000000, Valid BLER : 0.2187500
[32400/50000] At 3 dB, Loss: 0.4741565, Train BER (3 dB) : 0.1552734, Valid BER: 0.1025391, Tgt BER: 0.1025391, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[32500/50000] At 3 dB, Loss: 0.4420737, Train BER (3 dB) : 0.1416016, Valid BER: 0.0937500, Tgt BER: 0.0937500, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[32600/50000] At 3 dB, Loss: 0.4896623, Train BER (3 dB) : 0.1503906, Valid BER: 0.1181641, Tgt BER: 0.1181641, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[32700/50000] At 3 dB, Loss: 0.5596689, Train BER (3 dB) : 0.1767578, Valid BER: 0.0888672, Tgt BER: 0.0888672, Noiseless BER 0.0000000, Valid BLER : 0.2031250
[32800/50000] At 3 dB, Loss: 0.3837883, Train BER (3 dB) : 0.1191406, Valid BER: 0.1494141, Tgt BER: 0.1494141, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[32900/50000] At 3 dB, Loss: 0.4855109, Train BER (3 dB) : 0.1523438, Valid BER: 0.1328125, Tgt BER: 0.1328125, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[33000/50000] At 3 dB, Loss: 0.4995437, Train BER (3 dB) : 0.1562500, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2968750
[33100/50000] At 3 dB, Loss: 0.4479973, Train BER (3 dB) : 0.1357422, Valid BER: 0.1328125, Tgt BER: 0.1328125, Noiseless BER 0.0000000, Valid BLER : 0.3125000
[33200/50000] At 3 dB, Loss: 0.4138890, Train BER (3 dB) : 0.1308594, Valid BER: 0.0908203, Tgt BER: 0.0908203, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[33300/50000] At 3 dB, Loss: 0.4892135, Train BER (3 dB) : 0.1513672, Valid BER: 0.1181641, Tgt BER: 0.1181641, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[33400/50000] At 3 dB, Loss: 0.4845053, Train BER (3 dB) : 0.1503906, Valid BER: 0.0878906, Tgt BER: 0.0878906, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[33500/50000] At 3 dB, Loss: 0.4164730, Train BER (3 dB) : 0.1367188, Valid BER: 0.1220703, Tgt BER: 0.1220703, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[33600/50000] At 3 dB, Loss: 0.4887638, Train BER (3 dB) : 0.1542969, Valid BER: 0.1445312, Tgt BER: 0.1445312, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[33700/50000] At 3 dB, Loss: 0.5073401, Train BER (3 dB) : 0.1689453, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[33800/50000] At 3 dB, Loss: 0.4771454, Train BER (3 dB) : 0.1503906, Valid BER: 0.0947266, Tgt BER: 0.0947266, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[33900/50000] At 3 dB, Loss: 0.4595740, Train BER (3 dB) : 0.1416016, Valid BER: 0.1074219, Tgt BER: 0.1074219, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[34000/50000] At 3 dB, Loss: 0.4712156, Train BER (3 dB) : 0.1523438, Valid BER: 0.1181641, Tgt BER: 0.1181641, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[34100/50000] At 3 dB, Loss: 0.5118713, Train BER (3 dB) : 0.1728516, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[34200/50000] At 3 dB, Loss: 0.4865832, Train BER (3 dB) : 0.1601562, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[34300/50000] At 3 dB, Loss: 0.5153134, Train BER (3 dB) : 0.1679688, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[34400/50000] At 3 dB, Loss: 0.5708089, Train BER (3 dB) : 0.1835938, Valid BER: 0.1103516, Tgt BER: 0.1103516, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[34500/50000] At 3 dB, Loss: 0.5188700, Train BER (3 dB) : 0.1689453, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[34600/50000] At 3 dB, Loss: 0.4808553, Train BER (3 dB) : 0.1503906, Valid BER: 0.1279297, Tgt BER: 0.1279297, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[34700/50000] At 3 dB, Loss: 0.5020537, Train BER (3 dB) : 0.1601562, Valid BER: 0.1298828, Tgt BER: 0.1298828, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[34800/50000] At 3 dB, Loss: 0.4499298, Train BER (3 dB) : 0.1455078, Valid BER: 0.1152344, Tgt BER: 0.1152344, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[34900/50000] At 3 dB, Loss: 0.4548778, Train BER (3 dB) : 0.1464844, Valid BER: 0.0937500, Tgt BER: 0.0937500, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[35000/50000] At 3 dB, Loss: 0.4656500, Train BER (3 dB) : 0.1513672, Valid BER: 0.1250000, Tgt BER: 0.1250000, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[35100/50000] At 3 dB, Loss: 0.5516627, Train BER (3 dB) : 0.1845703, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[35200/50000] At 3 dB, Loss: 0.4657382, Train BER (3 dB) : 0.1484375, Valid BER: 0.1025391, Tgt BER: 0.1025391, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[35300/50000] At 3 dB, Loss: 0.4660150, Train BER (3 dB) : 0.1542969, Valid BER: 0.0917969, Tgt BER: 0.0917969, Noiseless BER 0.0000000, Valid BLER : 0.2070312
[35400/50000] At 3 dB, Loss: 0.5073113, Train BER (3 dB) : 0.1708984, Valid BER: 0.1396484, Tgt BER: 0.1396484, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[35500/50000] At 3 dB, Loss: 0.4317775, Train BER (3 dB) : 0.1406250, Valid BER: 0.1503906, Tgt BER: 0.1503906, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[35600/50000] At 3 dB, Loss: 0.4527175, Train BER (3 dB) : 0.1416016, Valid BER: 0.1298828, Tgt BER: 0.1298828, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[35700/50000] At 3 dB, Loss: 0.4787473, Train BER (3 dB) : 0.1455078, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[35800/50000] At 3 dB, Loss: 0.4466152, Train BER (3 dB) : 0.1386719, Valid BER: 0.1240234, Tgt BER: 0.1240234, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[35900/50000] At 3 dB, Loss: 0.4625513, Train BER (3 dB) : 0.1464844, Valid BER: 0.1201172, Tgt BER: 0.1201172, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[36000/50000] At 3 dB, Loss: 0.4225697, Train BER (3 dB) : 0.1308594, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[36100/50000] At 3 dB, Loss: 0.4597817, Train BER (3 dB) : 0.1503906, Valid BER: 0.0908203, Tgt BER: 0.0908203, Noiseless BER 0.0000000, Valid BLER : 0.2070312
[36200/50000] At 3 dB, Loss: 0.4612874, Train BER (3 dB) : 0.1494141, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[36300/50000] At 3 dB, Loss: 0.4608839, Train BER (3 dB) : 0.1494141, Valid BER: 0.0976562, Tgt BER: 0.0976562, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[36400/50000] At 3 dB, Loss: 0.4873095, Train BER (3 dB) : 0.1542969, Valid BER: 0.1308594, Tgt BER: 0.1308594, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[36500/50000] At 3 dB, Loss: 0.4666309, Train BER (3 dB) : 0.1455078, Valid BER: 0.0996094, Tgt BER: 0.0996094, Noiseless BER 0.0000000, Valid BLER : 0.1992188
[36600/50000] At 3 dB, Loss: 0.5344663, Train BER (3 dB) : 0.1728516, Valid BER: 0.1074219, Tgt BER: 0.1074219, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[36700/50000] At 3 dB, Loss: 0.4735871, Train BER (3 dB) : 0.1494141, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[36800/50000] At 3 dB, Loss: 0.4897347, Train BER (3 dB) : 0.1611328, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2265625
[36900/50000] At 3 dB, Loss: 0.5217961, Train BER (3 dB) : 0.1679688, Valid BER: 0.1025391, Tgt BER: 0.1025391, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[37000/50000] At 3 dB, Loss: 0.5007708, Train BER (3 dB) : 0.1611328, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[37100/50000] At 3 dB, Loss: 0.5105166, Train BER (3 dB) : 0.1582031, Valid BER: 0.1044922, Tgt BER: 0.1044922, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[37200/50000] At 3 dB, Loss: 0.4384741, Train BER (3 dB) : 0.1396484, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[37300/50000] At 3 dB, Loss: 0.4806568, Train BER (3 dB) : 0.1591797, Valid BER: 0.1220703, Tgt BER: 0.1220703, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[37400/50000] At 3 dB, Loss: 0.5046077, Train BER (3 dB) : 0.1630859, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[37500/50000] At 3 dB, Loss: 0.4758687, Train BER (3 dB) : 0.1474609, Valid BER: 0.1152344, Tgt BER: 0.1152344, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[37600/50000] At 3 dB, Loss: 0.4720913, Train BER (3 dB) : 0.1474609, Valid BER: 0.1298828, Tgt BER: 0.1298828, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[37700/50000] At 3 dB, Loss: 0.4269732, Train BER (3 dB) : 0.1269531, Valid BER: 0.1318359, Tgt BER: 0.1318359, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[37800/50000] At 3 dB, Loss: 0.4626495, Train BER (3 dB) : 0.1494141, Valid BER: 0.1162109, Tgt BER: 0.1162109, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[37900/50000] At 3 dB, Loss: 0.4492967, Train BER (3 dB) : 0.1494141, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[38000/50000] At 3 dB, Loss: 0.4387506, Train BER (3 dB) : 0.1376953, Valid BER: 0.1240234, Tgt BER: 0.1240234, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[38100/50000] At 3 dB, Loss: 0.4929561, Train BER (3 dB) : 0.1650391, Valid BER: 0.1240234, Tgt BER: 0.1240234, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[38200/50000] At 3 dB, Loss: 0.4506597, Train BER (3 dB) : 0.1445312, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[38300/50000] At 3 dB, Loss: 0.4674292, Train BER (3 dB) : 0.1484375, Valid BER: 0.1162109, Tgt BER: 0.1162109, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[38400/50000] At 3 dB, Loss: 0.5398237, Train BER (3 dB) : 0.1718750, Valid BER: 0.1484375, Tgt BER: 0.1484375, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[38500/50000] At 3 dB, Loss: 0.4514796, Train BER (3 dB) : 0.1386719, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[38600/50000] At 3 dB, Loss: 0.5137053, Train BER (3 dB) : 0.1669922, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[38700/50000] At 3 dB, Loss: 0.4290857, Train BER (3 dB) : 0.1308594, Valid BER: 0.0791016, Tgt BER: 0.0791016, Noiseless BER 0.0000000, Valid BLER : 0.1953125
[38800/50000] At 3 dB, Loss: 0.5343994, Train BER (3 dB) : 0.1689453, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[38900/50000] At 3 dB, Loss: 0.5073498, Train BER (3 dB) : 0.1738281, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[39000/50000] At 3 dB, Loss: 0.4139805, Train BER (3 dB) : 0.1201172, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[39100/50000] At 3 dB, Loss: 0.4104728, Train BER (3 dB) : 0.1298828, Valid BER: 0.1269531, Tgt BER: 0.1269531, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[39200/50000] At 3 dB, Loss: 0.5398106, Train BER (3 dB) : 0.1777344, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[39300/50000] At 3 dB, Loss: 0.4814979, Train BER (3 dB) : 0.1503906, Valid BER: 0.1201172, Tgt BER: 0.1201172, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[39400/50000] At 3 dB, Loss: 0.4309799, Train BER (3 dB) : 0.1425781, Valid BER: 0.1318359, Tgt BER: 0.1318359, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[39500/50000] At 3 dB, Loss: 0.4382149, Train BER (3 dB) : 0.1396484, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[39600/50000] At 3 dB, Loss: 0.4625555, Train BER (3 dB) : 0.1455078, Valid BER: 0.1386719, Tgt BER: 0.1386719, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[39700/50000] At 3 dB, Loss: 0.5090830, Train BER (3 dB) : 0.1621094, Valid BER: 0.1396484, Tgt BER: 0.1396484, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[39800/50000] At 3 dB, Loss: 0.5471994, Train BER (3 dB) : 0.1796875, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[39900/50000] At 3 dB, Loss: 0.5066848, Train BER (3 dB) : 0.1591797, Valid BER: 0.1181641, Tgt BER: 0.1181641, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[40000/50000] At 3 dB, Loss: 0.5346103, Train BER (3 dB) : 0.1640625, Valid BER: 0.0986328, Tgt BER: 0.0986328, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[40100/50000] At 3 dB, Loss: 0.4662964, Train BER (3 dB) : 0.1474609, Valid BER: 0.1044922, Tgt BER: 0.1044922, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[40200/50000] At 3 dB, Loss: 0.4647637, Train BER (3 dB) : 0.1464844, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[40300/50000] At 3 dB, Loss: 0.5409369, Train BER (3 dB) : 0.1767578, Valid BER: 0.1474609, Tgt BER: 0.1474609, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[40400/50000] At 3 dB, Loss: 0.4049273, Train BER (3 dB) : 0.1191406, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[40500/50000] At 3 dB, Loss: 0.4940974, Train BER (3 dB) : 0.1601562, Valid BER: 0.1035156, Tgt BER: 0.1035156, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[40600/50000] At 3 dB, Loss: 0.4955183, Train BER (3 dB) : 0.1572266, Valid BER: 0.1435547, Tgt BER: 0.1435547, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[40700/50000] At 3 dB, Loss: 0.5014169, Train BER (3 dB) : 0.1591797, Valid BER: 0.1318359, Tgt BER: 0.1318359, Noiseless BER 0.0000000, Valid BLER : 0.3085938
[40800/50000] At 3 dB, Loss: 0.5205635, Train BER (3 dB) : 0.1552734, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.3125000
[40900/50000] At 3 dB, Loss: 0.4277111, Train BER (3 dB) : 0.1298828, Valid BER: 0.1328125, Tgt BER: 0.1328125, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[41000/50000] At 3 dB, Loss: 0.4146074, Train BER (3 dB) : 0.1250000, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[41100/50000] At 3 dB, Loss: 0.4297837, Train BER (3 dB) : 0.1367188, Valid BER: 0.1386719, Tgt BER: 0.1386719, Noiseless BER 0.0000000, Valid BLER : 0.3203125
[41200/50000] At 3 dB, Loss: 0.5306647, Train BER (3 dB) : 0.1767578, Valid BER: 0.1064453, Tgt BER: 0.1064453, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[41300/50000] At 3 dB, Loss: 0.4409699, Train BER (3 dB) : 0.1425781, Valid BER: 0.1308594, Tgt BER: 0.1308594, Noiseless BER 0.0000000, Valid BLER : 0.3203125
[41400/50000] At 3 dB, Loss: 0.5147886, Train BER (3 dB) : 0.1650391, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2500000
