Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : 2.0
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 50000
8
Training Model for 4,8 loaded at step 2000 from previous model 4,8
Number of parameters : 939
Did not find standard validation data
Need to save for: 500
[0/50000] At 2 dB, Loss: 0.6280265, Train BER (2 dB) : 0.2128906, Valid BER: 0.1738281, Tgt BER: 0.1738281, Noiseless BER 0.0000000, Valid BLER : 0.3750000
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 21000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.49864999949932104, 0.4568499982357025, 0.37677499949932103, 0.3371499955654144, 0.336750003695488, 0.336750003695488, 0.336750003695488]
BERs of SC decoding: [0.41837500035762787, 0.23852499872446062, 0.012324999878183007, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4161249995231629, 0.23477500081062316, 0.010949999932199715, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4161249995231629, 0.23477500081062316, 0.010949999932199715, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7657999999999999, 0.4242000000000001, 0.019, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4109750002622604, 0.2325999990105629, 0.0107999999076128, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7862, 0.4365, 0.0189, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9330999999999999, 0.8774000000000001, 0.7502, 0.6637000000000002, 0.6628000000000002, 0.6628000000000002, 0.6628000000000002]
Time taken = 5.889661073684692 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 21500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.5084750056266785, 0.45552499592304235, 0.37387500405311586, 0.33379999995231624, 0.33349999785423284, 0.33349999785423284, 0.33349999785423284]
BERs of SC decoding: [0.4242500066757202, 0.24217500090599064, 0.013124999962747097, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.42262499928474423, 0.23512499928474428, 0.010675000166520475, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.42262499928474423, 0.23512499928474428, 0.010675000166520475, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7669, 0.42969999999999997, 0.019100000000000002, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.41822499632835386, 0.23147499859333034, 0.010599999921396375, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7907000000000001, 0.4408000000000001, 0.0194, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9374999999999998, 0.8760999999999999, 0.7408000000000001, 0.6651, 0.6648, 0.6648, 0.6648]
Time taken = 5.85381817817688 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 22000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.4953250020742416, 0.44655000269413, 0.32899999916553496, 0.24747499674558635, 0.24640000015497207, 0.24640000015497207, 0.24640000015497207]
BERs of SC decoding: [0.4212500035762787, 0.24317500144243243, 0.01117500001564622, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4178249984979629, 0.236225001513958, 0.009424999984912575, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4178249984979629, 0.236225001513958, 0.009424999984912575, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7683, 0.4277, 0.018, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4132000029087067, 0.23462499827146527, 0.009325000084936618, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.79, 0.4389, 0.017899999999999996, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.938, 0.887, 0.7491000000000001, 0.6608000000000002, 0.6600999999999999, 0.6600999999999999, 0.6600999999999999]
Time taken = 5.922119855880737 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 22500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.5009500026702881, 0.45475000441074376, 0.3721000045537948, 0.33812499642372135, 0.3380499988794327, 0.3380499988794327, 0.3380499988794327]
BERs of SC decoding: [0.42074999809265134, 0.23972499966621397, 0.011750000016763806, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4212250053882599, 0.23842500150203705, 0.009375000023283064, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4212250053882599, 0.23842500150203705, 0.009375000023283064, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7635000000000001, 0.42989999999999995, 0.016800000000000002, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4148250013589859, 0.23627499639987945, 0.009249999909661709, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7875000000000001, 0.44140000000000007, 0.016900000000000002, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9357999999999999, 0.8822, 0.7492000000000001, 0.6779000000000001, 0.677, 0.677, 0.677]
Time taken = 5.808660984039307 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 23000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.5079750031232835, 0.4647000044584274, 0.3795249998569489, 0.33872500360012053, 0.3381000012159348, 0.3381000012159348, 0.3381000012159348]
BERs of SC decoding: [0.4230750024318695, 0.2368000015616417, 0.01120000001974404, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4222249984741211, 0.23417499959468843, 0.010375000024214386, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4222249984741211, 0.23417499959468843, 0.010375000024214386, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7672, 0.42279999999999995, 0.0183, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4203249961137771, 0.23079999834299086, 0.010524999909102916, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7968000000000002, 0.4324, 0.018800000000000004, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9457, 0.8845, 0.7583000000000001, 0.6772, 0.6759999999999999, 0.6759999999999999, 0.6759999999999999]
Time taken = 5.843319416046143 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 23500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.4970999956130981, 0.4444250017404556, 0.3215999990701675, 0.25095000118017197, 0.2503250002861023, 0.2503250002861023, 0.2503250002861023]
BERs of SC decoding: [0.41920000016689296, 0.24422499835491182, 0.010750000085681674, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4178499966859818, 0.24095000028610228, 0.009224999975413083, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4178499966859818, 0.24095000028610228, 0.009224999975413083, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7603000000000001, 0.43460000000000004, 0.016900000000000002, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4123750001192093, 0.2390000015497208, 0.009150000009685754, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7837000000000001, 0.4471, 0.0168, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9293000000000002, 0.8735, 0.7342000000000001, 0.6687, 0.668, 0.668, 0.668]
Time taken = 5.81760048866272 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 24000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.5039499908685684, 0.44634999930858615, 0.3300499975681305, 0.2508249953389168, 0.25014999955892564, 0.25014999955892564, 0.25014999955892564]
BERs of SC decoding: [0.4254999995231628, 0.2371750012040138, 0.011375000048428775, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.42479999959468845, 0.23407499939203263, 0.010325000155717134, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.42479999959468845, 0.23407499939203263, 0.010325000155717134, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7696999999999999, 0.4237, 0.0178, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4186499983072281, 0.23065000027418137, 0.010275000054389239, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7909999999999999, 0.4344, 0.0177, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9387, 0.8726999999999999, 0.7425999999999999, 0.6667000000000001, 0.6662000000000001, 0.6662000000000001, 0.6662000000000001]
Time taken = 5.851886987686157 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 24500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.5134999990463256, 0.47384999692440033, 0.4227499961853028, 0.4191999971866607, 0.4195000022649765, 0.4195000022649765, 0.4195000022649765]
BERs of SC decoding: [0.42432500422000885, 0.2348499998450279, 0.01112500005401671, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4237500011920929, 0.23397500067949295, 0.009650000091642142, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4237500011920929, 0.23397500067949295, 0.009650000091642142, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7671, 0.4251, 0.0172, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4186499983072281, 0.23032499849796298, 0.009625000040978193, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7907, 0.4336, 0.0176, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.956, 0.9259000000000001, 0.9362, 0.9989999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999]
Time taken = 5.820768117904663 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 25000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.5097750067710877, 0.4600249975919724, 0.3763499975204468, 0.332600000500679, 0.33207499980926514, 0.33207499980926514, 0.33207499980926514]
BERs of SC decoding: [0.42232500016689295, 0.24359999895095824, 0.011825000075623393, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4215249985456467, 0.23717500120401383, 0.01084999986924231, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4215249985456467, 0.23717500120401383, 0.01084999986924231, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7656000000000001, 0.4253, 0.019200000000000002, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4157000035047531, 0.23515000045299528, 0.010825000097975133, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7912, 0.43589999999999995, 0.0195, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9528, 0.9226, 0.9401999999999999, 0.9988999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999]
Time taken = 5.8188910484313965 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 25500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.5039499998092651, 0.449549999833107, 0.3246999949216843, 0.2507749989628792, 0.24945000112056728, 0.24945000112056728, 0.24945000112056728]
BERs of SC decoding: [0.42792499661445615, 0.23675000369548796, 0.010399999981746079, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4237250030040741, 0.23429999947547914, 0.009225000021979214, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4237250030040741, 0.23429999947547914, 0.009225000021979214, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7685, 0.4239, 0.0168, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4203999936580658, 0.23132500052452087, 0.009299999987706543, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7935, 0.4357, 0.0171, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9515999999999998, 0.8989, 0.7434, 0.662, 0.6602, 0.6602, 0.6602]
Time taken = 5.914307355880737 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
