Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 200000
combinational training snr:  False
64
Training Model for 8,16 anew
Number of parameters : 150471
Did not find standard validation data
Need to save for: 1000
[0/200000] At 3 dB, Loss: 1.6881373, Train BER (3 dB) : 0.5660858, Valid BER: 0.4371948, Tgt BER: 0.4371948, Noiseless BER 0.4251709, Valid BLER : 0.9215088
Time taken = 24.97418975830078 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 85000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.4938499987125397, 0.4909125030040741, 0.48514999747276305, 0.47311249971389774, 0.46148749887943274, 0.43537500202655793, 0.3960249990224839, 0.3365874975919723, 0.2624250024557114, 0.18182500004768373, 0.10957499966025352, 0.06266250014305114, 0.04208750054240227, 0.03575000055134296, 0.03487500064074993, 0.03486250042915344, 0.03486250042915344, 0.03486250042915344, 0.03486250042915344, 0.03486250042915344]
BERs of SC decoding: [0.4536125004291534, 0.43706250190734863, 0.40576249957084654, 0.36867499947547916, 0.31333750188350673, 0.23351249843835833, 0.15423750132322311, 0.07937500029802323, 0.02636250015348196, 0.0054874999914318314, 0.000450000015553087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4537750005722046, 0.4377624988555909, 0.40575000345706946, 0.36807499527931214, 0.31276249587535854, 0.23356250077486035, 0.15427500009536743, 0.07882499992847443, 0.02612499985843897, 0.0054874999914318314, 0.000450000015553087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4537750005722046, 0.4377624988555909, 0.40575000345706946, 0.36807499527931214, 0.31276249587535854, 0.23356250077486035, 0.15427500009536743, 0.07882499992847443, 0.02612499985843897, 0.0054874999914318314, 0.000450000015553087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9485999999999999, 0.9204999999999999, 0.8690999999999999, 0.7944000000000001, 0.6960999999999999, 0.5363, 0.36219999999999997, 0.1868, 0.0644, 0.0129, 0.0009000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.45057500004768375, 0.43077499568462374, 0.3990125000476838, 0.3630750000476837, 0.30924999713897705, 0.23067500144243241, 0.1534374997019768, 0.0780874989926815, 0.02608749996870756, 0.005400000000372529, 0.000450000015553087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9601, 0.9349999999999999, 0.8896999999999999, 0.8164, 0.7182, 0.5524000000000001, 0.3729, 0.1906, 0.06559999999999999, 0.0129, 0.0009000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9954000000000001, 0.9936, 0.9898999999999999, 0.9863999999999999, 0.9812, 0.9613999999999999, 0.9292999999999999, 0.8620000000000001, 0.7571, 0.6076, 0.44389999999999996, 0.3228000000000001, 0.2623, 0.2419, 0.2388, 0.23870000000000002, 0.23870000000000002, 0.23870000000000002, 0.23870000000000002, 0.23870000000000002]
Time taken = 24.87917923927307 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 86000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.4973124980926513, 0.49386250376701357, 0.48684999942779544, 0.4739375025033951, 0.457974997162819, 0.435725000500679, 0.39362500607967377, 0.33373750150203707, 0.2606875002384186, 0.1756750017404556, 0.10611249953508377, 0.06146249994635581, 0.04143750071525574, 0.03554999977350235, 0.034974999725818634, 0.03488749973475933, 0.03488749973475933, 0.03488749973475933, 0.03488749973475933, 0.03488749973475933]
BERs of SC decoding: [0.4526624977588653, 0.4399874955415726, 0.40953750312328335, 0.36797499954700463, 0.3121624976396561, 0.24016249924898145, 0.1531624987721443, 0.07552499920129778, 0.025150000303983688, 0.004887500056065619, 0.0006000000066705979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4520624965429306, 0.4403124988079071, 0.4093374997377396, 0.3682125002145767, 0.31248750686645504, 0.2395249992609024, 0.15240000039339066, 0.07572499960660935, 0.025100000202655792, 0.004825000069104135, 0.0006000000066705979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4520624965429306, 0.4403124988079071, 0.4093374997377396, 0.3682125002145767, 0.31248750686645504, 0.2395249992609024, 0.15240000039339066, 0.07572499960660935, 0.025100000202655792, 0.004825000069104135, 0.0006000000066705979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9453, 0.9182000000000001, 0.8709999999999999, 0.8026, 0.6957, 0.5478, 0.35710000000000003, 0.18000000000000002, 0.0618, 0.0123, 0.0014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4480124980211258, 0.4352624982595444, 0.4035624951124191, 0.3624500006437302, 0.3068749994039536, 0.2355500012636185, 0.1511374980211258, 0.07510000094771385, 0.025012500025331976, 0.004812500067055226, 0.0006249999991268851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9586999999999999, 0.9355, 0.8881000000000001, 0.8251000000000001, 0.7140999999999998, 0.5608, 0.3661, 0.18480000000000002, 0.0623, 0.012400000000000001, 0.0015000000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9949, 0.9945, 0.9900999999999999, 0.9856, 0.9793999999999999, 0.9614999999999999, 0.9252000000000001, 0.8558, 0.747, 0.5975, 0.42819999999999997, 0.3065, 0.24130000000000001, 0.22300000000000003, 0.2208, 0.2205, 0.2205, 0.2205, 0.2205, 0.2205]
Time taken = 24.804587602615356 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 87000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.49760000109672553, 0.4906749993562699, 0.4815375000238418, 0.4736874997615815, 0.45906250178813923, 0.4309374958276748, 0.3928874999284744, 0.3381249994039536, 0.25828750133514405, 0.1779249995946884, 0.10958749949932098, 0.0709125004708767, 0.051949999481439586, 0.046424999833107, 0.045687500387430184, 0.0456250000745058, 0.0456250000745058, 0.0456250000745058, 0.0456250000745058, 0.0456250000745058]
BERs of SC decoding: [0.455162501335144, 0.43675000369548794, 0.4108499944210053, 0.3712625026702881, 0.3074250042438507, 0.23334999978542328, 0.15034999847412112, 0.08000000044703484, 0.025062499940395354, 0.0049125000601634395, 0.0003874999994877726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4556749999523163, 0.4366374999284744, 0.41131250262260444, 0.3713874965906143, 0.3078874975442887, 0.23403750211000443, 0.14962499737739562, 0.08036249950528145, 0.025037499889731404, 0.0049125000601634395, 0.0003874999994877726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4556749999523163, 0.4366374999284744, 0.41131250262260444, 0.3713874965906143, 0.3078874975442887, 0.23403750211000443, 0.14962499737739562, 0.08036249950528145, 0.025037499889731404, 0.0049125000601634395, 0.0003874999994877726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9459000000000001, 0.9179000000000002, 0.8738, 0.8041000000000001, 0.684, 0.5327000000000001, 0.3554, 0.1878, 0.0616, 0.0124, 0.0011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4515625, 0.4314624965190887, 0.40516250133514403, 0.3674249976873398, 0.3016624957323074, 0.23123750090599063, 0.14771249890327454, 0.07944999933242798, 0.024987499788403512, 0.00485000004991889, 0.0003874999994877726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.957, 0.9345, 0.8926, 0.8274999999999999, 0.7014999999999999, 0.5502, 0.3649, 0.1916, 0.0622, 0.0125, 0.0011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9948, 0.9938, 0.9909000000000001, 0.9867000000000001, 0.9761000000000001, 0.9545999999999999, 0.9224999999999999, 0.8584, 0.7428, 0.5988, 0.4416, 0.3277, 0.2729, 0.2545, 0.2519, 0.2517, 0.2517, 0.2517, 0.2517, 0.2517]
Time taken = 24.84812617301941 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 88000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.5008375018835067, 0.4929499983787537, 0.4873875021934509, 0.47802500128746034, 0.46159999668598173, 0.43772499859333036, 0.3947500050067902, 0.3382500022649765, 0.260875004529953, 0.1821125000715256, 0.11213750094175338, 0.07070000022649764, 0.05006249956786633, 0.04441250003874301, 0.043225000426173214, 0.043225000053644186, 0.043225000053644186, 0.043225000053644186, 0.043225000053644186, 0.043225000053644186]
BERs of SC decoding: [0.4585874974727632, 0.4350125014781952, 0.4116250038146972, 0.3684750020503998, 0.31465000510215757, 0.23777499943971636, 0.15080000162124632, 0.07767499908804894, 0.02459999993443489, 0.006062500108964741, 0.0005375000153435394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4589374989271164, 0.4343500018119812, 0.4098250031471252, 0.36838749647140506, 0.3138875007629394, 0.23731250166893003, 0.15017500072717666, 0.07748750001192092, 0.02447499986737967, 0.006062500108964741, 0.0005375000153435394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4589374989271164, 0.4343500018119812, 0.4098250031471252, 0.36838749647140506, 0.3138875007629394, 0.23731250166893003, 0.15017500072717666, 0.07748750001192092, 0.02447499986737967, 0.006062500108964741, 0.0005375000153435394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9474999999999999, 0.9168999999999999, 0.8741999999999999, 0.8028, 0.6977000000000001, 0.5415000000000001, 0.3565, 0.18550000000000003, 0.061200000000000004, 0.0146, 0.0014000000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.45384999811649324, 0.4304499983787537, 0.4043875038623809, 0.3626625001430512, 0.3096625000238419, 0.23440000265836716, 0.14813749939203263, 0.07674999982118606, 0.0242125004529953, 0.0060000001220032574, 0.0005375000153435394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9631000000000001, 0.9346, 0.8947999999999999, 0.8253999999999999, 0.7168999999999999, 0.5581, 0.3644, 0.1899, 0.0619, 0.0147, 0.0014000000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9961, 0.9934999999999999, 0.9923, 0.9865, 0.9796, 0.9616999999999999, 0.9215, 0.8589, 0.7485, 0.5965999999999999, 0.4401, 0.3191, 0.2566, 0.2383, 0.23440000000000003, 0.23430000000000004, 0.23430000000000004, 0.23430000000000004, 0.23430000000000004, 0.23430000000000004]
Time taken = 24.920089960098267 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 89000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.4954874932765961, 0.48913749754428865, 0.485124996304512, 0.4753250032663346, 0.4607000052928924, 0.43428750038146974, 0.393724998831749, 0.334500002861023, 0.2555375024676323, 0.17744999974966047, 0.10847500041127205, 0.06363749988377095, 0.04442499950528145, 0.03796250000596046, 0.037212499976158143, 0.03707500025629997, 0.03707500025629997, 0.03707500025629997, 0.03707500025629997, 0.03707500025629997]
BERs of SC decoding: [0.45453750193119047, 0.4373250037431716, 0.4089999973773957, 0.3685499936342239, 0.31156249940395353, 0.23951249867677687, 0.15378749817609788, 0.07887500002980233, 0.025712499953806398, 0.005574999982491135, 0.0004874999998719432, 8.750000124564394e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4548625022172928, 0.4362375020980835, 0.40908750593662263, 0.3690124988555908, 0.31082499623298643, 0.23946249932050706, 0.15284999907016752, 0.07840000092983246, 0.025599999725818633, 0.005574999982491135, 0.0004874999998719432, 8.750000124564394e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4548625022172928, 0.4362375020980835, 0.40908750593662263, 0.3690124988555908, 0.31082499623298643, 0.23946249932050706, 0.15284999907016752, 0.07840000092983246, 0.025599999725818633, 0.005574999982491135, 0.0004874999998719432, 8.750000124564394e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9460999999999999, 0.9182, 0.8742999999999999, 0.8038000000000001, 0.6869999999999999, 0.5472, 0.3574, 0.18580000000000002, 0.06269999999999999, 0.013399999999999999, 0.0013000000000000002, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4517250031232834, 0.43293750286102295, 0.40536249876022334, 0.3650499999523163, 0.3055999994277954, 0.23473749905824662, 0.1510374993085861, 0.07737499922513963, 0.025499999895691874, 0.005487499991431832, 0.0004874999998719432, 8.750000124564394e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9611000000000001, 0.9368, 0.8956000000000002, 0.8232, 0.7082999999999999, 0.5601, 0.36760000000000004, 0.1903, 0.06399999999999999, 0.013399999999999999, 0.0013000000000000002, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9951000000000001, 0.9938000000000001, 0.9914999999999999, 0.9876, 0.9784999999999999, 0.9578, 0.9213, 0.8554, 0.7392000000000001, 0.5861999999999999, 0.41489999999999994, 0.2861, 0.2215, 0.1994, 0.1964, 0.1959, 0.1959, 0.1959, 0.1959, 0.1959]
Time taken = 25.19205379486084 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 90000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.4991749912500381, 0.49615000486373906, 0.48774999976158145, 0.47776249945163723, 0.4680249989032745, 0.4376375019550323, 0.3965624958276749, 0.34257499873638153, 0.2637000009417534, 0.18242500126361846, 0.11798750013113023, 0.07431249916553496, 0.056049999222159384, 0.0492124993354082, 0.04848750047385692, 0.04841250032186508, 0.04841250032186508, 0.04841250032186508, 0.04841250032186508, 0.04841250032186508]
BERs of SC decoding: [0.454025000333786, 0.43258749842643734, 0.4118500053882599, 0.3686125010251999, 0.3150625020265579, 0.2369250014424324, 0.15549999922513963, 0.07899999991059302, 0.029725000075995923, 0.004962500068359076, 0.0006625000067288056, 5.0000002374872565e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4537250012159348, 0.4324375033378601, 0.4116749972105026, 0.36841249763965606, 0.31543750166893003, 0.23666249960660937, 0.15565000027418135, 0.07876250073313712, 0.0298250000923872, 0.004962500068359076, 0.0006625000067288056, 5.0000002374872565e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4537250012159348, 0.4324375033378601, 0.4116749972105026, 0.36841249763965606, 0.31543750166893003, 0.23666249960660937, 0.15565000027418135, 0.07876250073313712, 0.0298250000923872, 0.004962500068359076, 0.0006625000067288056, 5.0000002374872565e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9474999999999999, 0.917, 0.8783999999999998, 0.8012999999999999, 0.6938000000000001, 0.5403, 0.36049999999999993, 0.1864, 0.0698, 0.011699999999999999, 0.0017000000000000001, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.44806249737739556, 0.4292250007390976, 0.40565000474452967, 0.3626000016927719, 0.3101624995470047, 0.23412499725818633, 0.15403750091791152, 0.07812500074505806, 0.029624999873340132, 0.0049625000217929476, 0.0006625000067288056, 5.0000002374872565e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9611000000000001, 0.9359, 0.8972, 0.8229, 0.7139999999999999, 0.5543000000000001, 0.37120000000000003, 0.18889999999999998, 0.07039999999999999, 0.011899999999999997, 0.0017000000000000001, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9963000000000001, 0.994, 0.9907999999999999, 0.9869999999999999, 0.9802000000000001, 0.9656, 0.9234000000000001, 0.8660999999999999, 0.7573, 0.6105, 0.45810000000000006, 0.33780000000000004, 0.2793, 0.2579, 0.2551, 0.2548, 0.2548, 0.2548, 0.2548, 0.2548]
Time taken = 25.106730222702026 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 91000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.49922499656677244, 0.4911875009536743, 0.4857749998569489, 0.47883749902248385, 0.4638624995946884, 0.4368874996900559, 0.39613750278949733, 0.3448875039815903, 0.2619000017642975, 0.180562499165535, 0.11551249846816061, 0.06782500073313713, 0.04752500019967556, 0.04133750014007092, 0.04028749950230121, 0.04022499956190586, 0.04022499956190586, 0.04022499956190586, 0.04022499956190586, 0.04022499956190586]
BERs of SC decoding: [0.45451249778270725, 0.4352125078439712, 0.40594999790191655, 0.36981249749660494, 0.30944999754428865, 0.23328750133514406, 0.15041249990463257, 0.07571249902248382, 0.02541250046342611, 0.00461250003427267, 0.0005000000033760444, 7.500000356230885e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.45402500033378607, 0.4349625021219253, 0.4057125002145767, 0.3699249982833862, 0.3105625003576279, 0.23316249996423719, 0.14972500056028368, 0.07563750073313712, 0.025349999964237216, 0.004575000051409006, 0.0005000000033760444, 7.500000356230885e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.45402500033378607, 0.4349625021219253, 0.4057125002145767, 0.3699249982833862, 0.3105625003576279, 0.23316249996423719, 0.14972500056028368, 0.07563750073313712, 0.025349999964237216, 0.004575000051409006, 0.0005000000033760444, 7.500000356230885e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.944, 0.9172, 0.8681, 0.8055, 0.6946, 0.533, 0.35309999999999997, 0.18350000000000005, 0.0625, 0.0119, 0.001, 0.00030000000000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.44903749823570255, 0.4307874977588654, 0.40148749649524684, 0.3654374957084656, 0.3050125062465668, 0.23002500087022784, 0.14830000102519988, 0.07446250095963478, 0.02548750005662441, 0.004537499975413083, 0.0005000000033760444, 7.500000356230885e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9625, 0.9359999999999999, 0.8899, 0.8296000000000001, 0.7137, 0.5475, 0.36160000000000003, 0.1881, 0.0634, 0.012, 0.001, 0.00030000000000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9948999999999999, 0.9943, 0.9918, 0.9891, 0.9811000000000001, 0.9601999999999999, 0.9299, 0.8655999999999999, 0.7508999999999999, 0.5973999999999999, 0.44570000000000004, 0.3125, 0.2488, 0.23239999999999997, 0.2283, 0.22799999999999998, 0.22799999999999998, 0.22799999999999998, 0.22799999999999998, 0.22799999999999998]
Time taken = 24.96398901939392 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 92000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.49748749732971187, 0.494462502002716, 0.49043749868869774, 0.47997499704360963, 0.46342499554157257, 0.4358000040054322, 0.3983500003814697, 0.3424125015735626, 0.2689999967813492, 0.1905000016093254, 0.11950000151991844, 0.07498749941587449, 0.05474999994039536, 0.04855000041425228, 0.0473750002682209, 0.047287500277161595, 0.047287500277161595, 0.047287500277161595, 0.047287500277161595, 0.047287500277161595]
BERs of SC decoding: [0.45724999904632563, 0.43991249799728394, 0.4089000016450882, 0.36764999926090236, 0.31136249601840976, 0.23653749972581867, 0.15295000076293944, 0.07837500050663948, 0.026150000095367432, 0.0051375000271946195, 0.0007750000047963112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4573875039815903, 0.4381375014781952, 0.40845000445842744, 0.36682499945163727, 0.31136249899864193, 0.23622499853372572, 0.15277499854564666, 0.07822500094771384, 0.025937500037252904, 0.0051375000271946195, 0.0007750000047963112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
